state,district,latitude,longitude,year,epi_week,disease_type,cases,deaths,weekly_precipitation,weekly_mean_temperature,LAI,clean_state,clean_dist,centroid_lat,centroid_lon,zonal_mean_pop_density,total_population,area_sq_km,population_density,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users
Andhra Pradesh,East Godavari,16.99842865,81.71561488,2016,10th week,Acute Diarrhoeal Disease,10,,0.03940526049,301.7333334,12.0,ANDHRA PRADESH,EAST GODAVARI,17.18385316770024,82.00102148160275,501.19310836726856,3840324.0,6729.35,570.6827553924227,,
Andhra Pradesh,East Godavari,16.99842865,81.71561488,2016,31st week,Acute Diarrhoeal Disease,14,,1.40035154,,,ANDHRA PRADESH,EAST GODAVARI,17.18385316770024,82.00102148160275,501.19310836726856,3840324.0,6729.35,570.6827553924227,,
Andhra Pradesh,East Godavari,16.99842865,81.71561488,2017,1st week,Acute Diarrhoeal Disease,15,,0.0002294354551,300.392,25.0,ANDHRA PRADESH,EAST GODAVARI,17.18385316770024,82.00102148160275,501.19310836726856,3840324.0,6729.35,570.6827553924227,,
Andhra Pradesh,East Godavari,16.99842865,81.71561488,2017,36th week,Acute Diarrhoeal Disease,24,,0.3244615379,300.93,20.0,ANDHRA PRADESH,EAST GODAVARI,17.18385316770024,82.00102148160275,501.19310836726856,3840324.0,6729.35,570.6827553924227,,
Andhra Pradesh,East Godavari,16.99842865,81.71561488,2017,41st week,Acute Diarrhoeal Disease,67,,0.5780676133,298.09000000000003,17.0,ANDHRA PRADESH,EAST GODAVARI,17.18385316770024,82.00102148160275,501.19310836726856,3840324.0,6729.35,570.6827553924227,,
Andhra Pradesh,East Godavari,16.99842865,81.71561488,2018,6th week,Acute Diarrhoeal Disease,9,,3.28e-05,302.7833334,16.0,ANDHRA PRADESH,EAST GODAVARI,17.18385316770024,82.00102148160275,501.19310836726856,3840324.0,6729.35,570.6827553924227,,
Andhra Pradesh,Guntur,16.2915189,80.4541588,2010,19th week,Acute Diarrhoeal Disease,45,,0.008228921511,310.272,,ANDHRA PRADESH,GUNTUR,16.29143862126097,80.0812778644144,447.9077738603803,3235075.0,9744.08,332.0041502122314,,
Andhra Pradesh,Guntur,16.2915189,80.4541588,2018,10th week,Acute Diarrhoeal Disease,1987,4.0,6.73e-05,311.896,,ANDHRA PRADESH,GUNTUR,16.29143862126097,80.0812778644144,447.9077738603803,3235075.0,9744.08,332.0041502122314,,
Andhra Pradesh,Guntur,16.2915189,80.4541588,2018,13th week,Acute Diarrhoeal Disease,21,,0.009486840579,311.656,9.0,ANDHRA PRADESH,GUNTUR,16.29143862126097,80.0812778644144,447.9077738603803,3235075.0,9744.08,332.0041502122314,,
Andhra Pradesh,Guntur,16.2915189,80.4541588,2018,15th week,Acute Diarrhoeal Disease,19,,0.01110698313,311.4833334,7.0,ANDHRA PRADESH,GUNTUR,16.29143862126097,80.0812778644144,447.9077738603803,3235075.0,9744.08,332.0041502122314,,
Andhra Pradesh,Guntur,16.2915189,80.4541588,2018,23rd week,Acute Diarrhoeal Disease,35,,0.01701078316,312.0733334,,ANDHRA PRADESH,GUNTUR,16.29143862126097,80.0812778644144,447.9077738603803,3235075.0,9744.08,332.0041502122314,,
Andhra Pradesh,Guntur,16.2915189,80.4541588,2018,24th week,Acute Diarrhoeal Disease,53,,0.1407849073,307.76,5.0,ANDHRA PRADESH,GUNTUR,16.29143862126097,80.0812778644144,447.9077738603803,3235075.0,9744.08,332.0041502122314,,
Andhra Pradesh,Guntur,16.2915189,80.4541588,2018,5th week,Acute Diarrhoeal Disease,7,2.0,0.004933707398,304.376,9.0,ANDHRA PRADESH,GUNTUR,16.29143862126097,80.0812778644144,447.9077738603803,3235075.0,9744.08,332.0041502122314,,
Andhra Pradesh,Guntur,16.2915189,80.4541588,2018,9th week,Acute Diarrhoeal Disease,168,,8.66e-05,311.956,8.0,ANDHRA PRADESH,GUNTUR,16.29143862126097,80.0812778644144,447.9077738603803,3235075.0,9744.08,332.0041502122314,,
Andhra Pradesh,Guntur,16.2915189,80.4541588,2019,20th week,Acute Diarrhoeal Disease,23,2.0,0.006561507979,315.024,5.0,ANDHRA PRADESH,GUNTUR,16.29143862126097,80.0812778644144,447.9077738603803,3235075.0,9744.08,332.0041502122314,,
Andhra Pradesh,Guntur,16.2915189,80.4541588,2019,39th week,Acute Diarrhoeal Disease,38,,1.075276598,303.1266666,9.0,ANDHRA PRADESH,GUNTUR,16.29143862126097,80.0812778644144,447.9077738603803,3235075.0,9744.08,332.0041502122314,,
Andhra Pradesh,Krishna,16.21399145,81.02572814,2010,14th week,Acute Diarrhoeal Disease,19,,0.000686087432,305.53200000000004,11.0,ANDHRA PRADESH,KRISHNA,16.550410909761617,80.79289725749099,523.9392322344723,2673738.0,8016.25,333.53974738811786,,
Andhra Pradesh,Krishna,16.21399145,81.02572814,2011,17th week,Acute Diarrhoeal Disease,106,3.0,0.5415081107,307.94,7.0,ANDHRA PRADESH,KRISHNA,16.550410909761617,80.79289725749099,523.9392322344723,2673738.0,8016.25,333.53974738811786,,
Andhra Pradesh,Krishna,16.21399145,81.02572814,2011,35th week,Dengue,45,0.0,0.5729812104,300.82,9.0,ANDHRA PRADESH,KRISHNA,16.550410909761617,80.79289725749099,523.9392322344723,2673738.0,8016.25,333.53974738811786,,
Andhra Pradesh,Krishna,16.21399145,81.02572814,2011,36th week,Dengue,30,0.0,0.02856716243,304.56,14.0,ANDHRA PRADESH,KRISHNA,16.550410909761617,80.79289725749099,523.9392322344723,2673738.0,8016.25,333.53974738811786,,
Andhra Pradesh,Krishna,16.21399145,81.02572814,2011,51st week,Acute Diarrhoeal Disease,48,0.0,0.03798657977,302.336,9.0,ANDHRA PRADESH,KRISHNA,16.550410909761617,80.79289725749099,523.9392322344723,2673738.0,8016.25,333.53974738811786,,
Andhra Pradesh,Krishna,16.21399145,81.02572814,2011,9th week,Acute Diarrhoeal Disease,132,0.0,0.2278476707,300.628,15.0,ANDHRA PRADESH,KRISHNA,16.550410909761617,80.79289725749099,523.9392322344723,2673738.0,8016.25,333.53974738811786,,
Andhra Pradesh,Krishna,16.21399145,81.02572814,2013,16th week,Acute Diarrhoeal Disease,102,,0.009029195966,310.368,7.0,ANDHRA PRADESH,KRISHNA,16.550410909761617,80.79289725749099,523.9392322344723,2673738.0,8016.25,333.53974738811786,,
Andhra Pradesh,Krishna,16.21399145,81.02572814,2014,13th week,Acute Diarrhoeal Disease,31,,7.47e-05,306.15000000000003,15.0,ANDHRA PRADESH,KRISHNA,16.550410909761617,80.79289725749099,523.9392322344723,2673738.0,8016.25,333.53974738811786,,
Andhra Pradesh,Krishna,16.21399145,81.02572814,2014,50th week,Acute Diarrhoeal Disease,25,,0.0003007048705,300.37,14.0,ANDHRA PRADESH,KRISHNA,16.550410909761617,80.79289725749099,523.9392322344723,2673738.0,8016.25,333.53974738811786,,
Andhra Pradesh,Krishna,16.21399145,81.02572814,2015,29th week,Dengue,140,,0.09276153657,305.325,5.0,ANDHRA PRADESH,KRISHNA,16.550410909761617,80.79289725749099,523.9392322344723,2673738.0,8016.25,333.53974738811786,,
Andhra Pradesh,Krishna,16.21399145,81.02572814,2015,46th week,Acute Diarrhoeal Disease,25,,0.08084867334,301.012,,ANDHRA PRADESH,KRISHNA,16.550410909761617,80.79289725749099,523.9392322344723,2673738.0,8016.25,333.53974738811786,,
Andhra Pradesh,Krishna,16.21399145,81.02572814,2018,14th week,Acute Diarrhoeal Disease,28,,0.01054846624,305.64,,ANDHRA PRADESH,KRISHNA,16.550410909761617,80.79289725749099,523.9392322344723,2673738.0,8016.25,333.53974738811786,,
Andhra Pradesh,Krishna,16.21399145,81.02572814,2018,21st week,Dengue,35,,0.007031868493,305.49666659999997,4.0,ANDHRA PRADESH,KRISHNA,16.550410909761617,80.79289725749099,523.9392322344723,2673738.0,8016.25,333.53974738811786,,
Andhra Pradesh,Krishna,16.21399145,81.02572814,2022,18th week,Acute Diarrhoeal Disease,30,,0.001602218663,308.756,7.0,ANDHRA PRADESH,KRISHNA,16.550410909761617,80.79289725749099,523.9392322344723,2673738.0,8016.25,333.53974738811786,,
Andhra Pradesh,Kurnool,15.8309251,78.0425373,2010,23rd week,Acute Diarrhoeal Disease,22,,0.04048025423,314.225,,ANDHRA PRADESH,KURNOOL,15.528010902002938,78.00002848236944,238.94614110846132,2904177.0,14273.69,203.46364535029133,,
Andhra Pradesh,Kurnool,15.8309251,78.0425373,2011,18th week,Acute Diarrhoeal Disease,71,0.0,0.0430614165,312.96,7.0,ANDHRA PRADESH,KURNOOL,15.528010902002938,78.00002848236944,238.94614110846132,2904177.0,14273.69,203.46364535029133,,
Andhra Pradesh,Kurnool,15.8309251,78.0425373,2011,22nd week,Acute Diarrhoeal Disease,55,0.0,0.08862595967,314.135,6.0,ANDHRA PRADESH,KURNOOL,15.528010902002938,78.00002848236944,238.94614110846132,2904177.0,14273.69,203.46364535029133,,
Andhra Pradesh,Kurnool,15.8309251,78.0425373,2011,23rd week,Acute Diarrhoeal Disease,128,0.0,0.08862595967,314.135,6.0,ANDHRA PRADESH,KURNOOL,15.528010902002938,78.00002848236944,238.94614110846132,2904177.0,14273.69,203.46364535029133,,
Andhra Pradesh,Kurnool,15.8309251,78.0425373,2011,23rd week,Acute Diarrhoeal Disease,22,0.0,0.1991433943,310.88,,ANDHRA PRADESH,KURNOOL,15.528010902002938,78.00002848236944,238.94614110846132,2904177.0,14273.69,203.46364535029133,,
Andhra Pradesh,Kurnool,15.8309251,78.0425373,2011,25th week,Acute Diarrhoeal Disease,25,,0.04302627188,308.54,4.0,ANDHRA PRADESH,KURNOOL,15.528010902002938,78.00002848236944,238.94614110846132,2904177.0,14273.69,203.46364535029133,,
Andhra Pradesh,Kurnool,15.8309251,78.0425373,2011,25th week,Acute Diarrhoeal Disease,25,0.0,0.04302627188,308.54,4.0,ANDHRA PRADESH,KURNOOL,15.528010902002938,78.00002848236944,238.94614110846132,2904177.0,14273.69,203.46364535029133,,
Andhra Pradesh,Kurnool,15.8309251,78.0425373,2011,26th week,Acute Diarrhoeal Disease,28,0.0,0.04302627188,308.54,4.0,ANDHRA PRADESH,KURNOOL,15.528010902002938,78.00002848236944,238.94614110846132,2904177.0,14273.69,203.46364535029133,,
Andhra Pradesh,Kurnool,15.8309251,78.0425373,2011,27th week,Acute Diarrhoeal Disease,28,0.0,0.04302627188,308.54,4.0,ANDHRA PRADESH,KURNOOL,15.528010902002938,78.00002848236944,238.94614110846132,2904177.0,14273.69,203.46364535029133,,
Andhra Pradesh,Kurnool,15.8309251,78.0425373,2011,28th week,Acute Diarrhoeal Disease,121,0.0,0.4360617358,306.2,6.0,ANDHRA PRADESH,KURNOOL,15.528010902002938,78.00002848236944,238.94614110846132,2904177.0,14273.69,203.46364535029133,,
Andhra Pradesh,Kurnool,15.8309251,78.0425373,2011,30th week,Acute Diarrhoeal Disease,21,0.0,0.9857051618,303.18,4.0,ANDHRA PRADESH,KURNOOL,15.528010902002938,78.00002848236944,238.94614110846132,2904177.0,14273.69,203.46364535029133,,
Andhra Pradesh,Kurnool,15.8309251,78.0425373,2011,31st week,Acute Diarrhoeal Disease,40,0.0,0.9857051618,303.18,4.0,ANDHRA PRADESH,KURNOOL,15.528010902002938,78.00002848236944,238.94614110846132,2904177.0,14273.69,203.46364535029133,,
Andhra Pradesh,Kurnool,15.8309251,78.0425373,2012,35th week,Acute Diarrhoeal Disease,28,,0.4921974488,299.64,6.0,ANDHRA PRADESH,KURNOOL,15.528010902002938,78.00002848236944,238.94614110846132,2904177.0,14273.69,203.46364535029133,,
Andhra Pradesh,Kurnool,15.8309251,78.0425373,2012,39th week,Acute Diarrhoeal Disease,18,,0.008389028539,307.41,15.0,ANDHRA PRADESH,KURNOOL,15.528010902002938,78.00002848236944,238.94614110846132,2904177.0,14273.69,203.46364535029133,,
Andhra Pradesh,Kurnool,15.8309251,78.0425373,2012,41st week,Acute Diarrhoeal Disease,22,2.0,0.1665819417,301.935,16.0,ANDHRA PRADESH,KURNOOL,15.528010902002938,78.00002848236944,238.94614110846132,2904177.0,14273.69,203.46364535029133,,
Andhra Pradesh,Kurnool,15.8309251,78.0425373,2013,29th week,Acute Diarrhoeal Disease,50,1.0,0.5152907256,,,ANDHRA PRADESH,KURNOOL,15.528010902002938,78.00002848236944,238.94614110846132,2904177.0,14273.69,203.46364535029133,,
Andhra Pradesh,Kurnool,15.8309251,78.0425373,2013,30th week,Acute Diarrhoeal Disease,99,,0.7500775955,,4.0,ANDHRA PRADESH,KURNOOL,15.528010902002938,78.00002848236944,238.94614110846132,2904177.0,14273.69,203.46364535029133,,
Andhra Pradesh,Kurnool,15.8309251,78.0425373,2013,47th week,Acute Diarrhoeal Disease,19,1.0,0.1097304627,301.7066666,11.0,ANDHRA PRADESH,KURNOOL,15.528010902002938,78.00002848236944,238.94614110846132,2904177.0,14273.69,203.46364535029133,,
Andhra Pradesh,Kurnool,15.8309251,78.0425373,2013,47th week,Acute Diarrhoeal Disease,24,2.0,0.0001787720902,303.988,14.0,ANDHRA PRADESH,KURNOOL,15.528010902002938,78.00002848236944,238.94614110846132,2904177.0,14273.69,203.46364535029133,,
Andhra Pradesh,Kurnool,15.8309251,78.0425373,2015,21st week,Acute Diarrhoeal Disease,34,,0.0271350511,310.176,6.0,ANDHRA PRADESH,KURNOOL,15.528010902002938,78.00002848236944,238.94614110846132,2904177.0,14273.69,203.46364535029133,,
Andhra Pradesh,Kurnool,15.8309251,78.0425373,2015,9th week,Cholera,22,,0.0001869740084,311.44,,ANDHRA PRADESH,KURNOOL,15.528010902002938,78.00002848236944,238.94614110846132,2904177.0,14273.69,203.46364535029133,,
Andhra Pradesh,Kurnool,15.8309251,78.0425373,2016,23rd week,Acute Diarrhoeal Disease,34,,0.61201615,,5.0,ANDHRA PRADESH,KURNOOL,15.528010902002938,78.00002848236944,238.94614110846132,2904177.0,14273.69,203.46364535029133,,
Andhra Pradesh,Kurnool,15.8309251,78.0425373,2016,7th week,Acute Diarrhoeal Disease,11,,8.36e-05,311.1766666,,ANDHRA PRADESH,KURNOOL,15.528010902002938,78.00002848236944,238.94614110846132,2904177.0,14273.69,203.46364535029133,,
Andhra Pradesh,Kurnool,15.8309251,78.0425373,2017,19th week,Acute Diarrhoeal Disease,28,,0.04057648441,318.66,4.0,ANDHRA PRADESH,KURNOOL,15.528010902002938,78.00002848236944,238.94614110846132,2904177.0,14273.69,203.46364535029133,,
Andhra Pradesh,Kurnool,15.8309251,78.0425373,2017,22nd week,Acute Diarrhoeal Disease,43,,0.006801795772,317.02,,ANDHRA PRADESH,KURNOOL,15.528010902002938,78.00002848236944,238.94614110846132,2904177.0,14273.69,203.46364535029133,,
Andhra Pradesh,Kurnool,15.8309251,78.0425373,2018,8th week,Acute Diarrhoeal Disease,27,,7.8e-05,309.112,6.0,ANDHRA PRADESH,KURNOOL,15.528010902002938,78.00002848236944,238.94614110846132,2904177.0,14273.69,203.46364535029133,,
Andhra Pradesh,Kurnool,15.8309251,78.0425373,2019,16th week,Acute Diarrhoeal Disease,42,,0.02615758416,317.156,,ANDHRA PRADESH,KURNOOL,15.528010902002938,78.00002848236944,238.94614110846132,2904177.0,14273.69,203.46364535029133,,
Andhra Pradesh,Kurnool,15.8309251,78.0425373,2019,43rd week,Acute Diarrhoeal Disease,26,,0.2637816643,301.37333340000004,,ANDHRA PRADESH,KURNOOL,15.528010902002938,78.00002848236944,238.94614110846132,2904177.0,14273.69,203.46364535029133,,
Andhra Pradesh,Kurnool,15.8309251,78.0425373,2019,43rd week,Acute Diarrhoeal Disease,65,,0.1314620815,302.46,16.0,ANDHRA PRADESH,KURNOOL,15.528010902002938,78.00002848236944,238.94614110846132,2904177.0,14273.69,203.46364535029133,,
Andhra Pradesh,Kurnool,15.8309251,78.0425373,2019,50th week,Acute Diarrhoeal Disease,60,,0.009241834235,301.62,12.0,ANDHRA PRADESH,KURNOOL,15.528010902002938,78.00002848236944,238.94614110846132,2904177.0,14273.69,203.46364535029133,,
Andhra Pradesh,Kurnool,15.8309251,78.0425373,2021,29th week,Acute Diarrhoeal Disease,41,3.0,1.222079249,300.2,6.0,ANDHRA PRADESH,KURNOOL,15.528010902002938,78.00002848236944,238.94614110846132,2904177.0,14273.69,203.46364535029133,,
Andhra Pradesh,Kurnool,15.8309251,78.0425373,2021,8th week,Acute Diarrhoeal Disease,24,1.0,0.007255567001,306.6,8.0,ANDHRA PRADESH,KURNOOL,15.528010902002938,78.00002848236944,238.94614110846132,2904177.0,14273.69,203.46364535029133,,
Andhra Pradesh,Nellore,13.4923257,79.202539,2009,26th week,Acute Diarrhoeal Disease,43,0.0,0.1331302201,309.73,10.0,ANDHRA PRADESH,NELLORE,14.435255991933793,79.71998600409275,237.81626204358855,4572471.0,13485.086813194906,339.07612634172455,,
Andhra Pradesh,Nellore,13.4923257,79.202539,2010,41st week,Acute Diarrhoeal Disease,27,1.0,0.09589897066,303.94,16.0,ANDHRA PRADESH,NELLORE,14.435255991933793,79.71998600409275,237.81626204358855,4572471.0,13485.086813194906,339.07612634172455,,
Andhra Pradesh,Nellore,13.4923257,79.202539,2010,49th week,Acute Diarrhoeal Disease,38,,0.6782579387,299.22,15.0,ANDHRA PRADESH,NELLORE,14.435255991933793,79.71998600409275,237.81626204358855,4572471.0,13485.086813194906,339.07612634172455,,
Andhra Pradesh,Nellore,13.4923257,79.202539,2011,27th week,Acute Diarrhoeal Disease,15,0.0,0.2991829626,311.16,10.0,ANDHRA PRADESH,NELLORE,14.435255991933793,79.71998600409275,237.81626204358855,4572471.0,13485.086813194906,339.07612634172455,,
Andhra Pradesh,Nellore,13.4923257,79.202539,2011,27th week,Acute Diarrhoeal Disease,81,1.0,0.09398346726,,9.0,ANDHRA PRADESH,NELLORE,14.435255991933793,79.71998600409275,237.81626204358855,4572471.0,13485.086813194906,339.07612634172455,,
Andhra Pradesh,Nellore,13.4923257,79.202539,2011,28th week,Acute Diarrhoeal Disease,31,1.0,0.08416464069,306.9666666,6.0,ANDHRA PRADESH,NELLORE,14.435255991933793,79.71998600409275,237.81626204358855,4572471.0,13485.086813194906,339.07612634172455,,
Andhra Pradesh,Nellore,13.4923257,79.202539,2012,2nd week,Acute Diarrhoeal Disease,10,,0.1145493093,300.96500000000003,13.0,ANDHRA PRADESH,NELLORE,14.435255991933793,79.71998600409275,237.81626204358855,4572471.0,13485.086813194906,339.07612634172455,,
Andhra Pradesh,Nellore,13.4923257,79.202539,2013,31st week,Acute Diarrhoeal Disease,27,,0.1091315018,306.68,9.0,ANDHRA PRADESH,NELLORE,14.435255991933793,79.71998600409275,237.81626204358855,4572471.0,13485.086813194906,339.07612634172455,,
Andhra Pradesh,Nellore,13.4923257,79.202539,2014,2nd week,Acute Diarrhoeal Disease,32,,0.005329409554,303.54,11.0,ANDHRA PRADESH,NELLORE,14.435255991933793,79.71998600409275,237.81626204358855,4572471.0,13485.086813194906,339.07612634172455,,
Andhra Pradesh,Nellore,13.4923257,79.202539,2015,20th week,Acute Diarrhoeal Disease,32,,0.02226700101,309.90000000000003,5.0,ANDHRA PRADESH,NELLORE,14.435255991933793,79.71998600409275,237.81626204358855,4572471.0,13485.086813194906,339.07612634172455,,
Andhra Pradesh,Nellore,13.4923257,79.202539,2015,34th week,Malaria,11,,0.2150921465,309.38,10.0,ANDHRA PRADESH,NELLORE,14.435255991933793,79.71998600409275,237.81626204358855,4572471.0,13485.086813194906,339.07612634172455,,
Andhra Pradesh,Nellore,13.4923257,79.202539,2015,34th week,Dengue,13,,0.217519348,308.5733334,,ANDHRA PRADESH,NELLORE,14.435255991933793,79.71998600409275,237.81626204358855,4572471.0,13485.086813194906,339.07612634172455,,
Andhra Pradesh,Nellore,13.4923257,79.202539,2015,43rd week,Acute Diarrhoeal Disease,48,,0.5927571458,304.05,,ANDHRA PRADESH,NELLORE,14.435255991933793,79.71998600409275,237.81626204358855,4572471.0,13485.086813194906,339.07612634172455,,
Andhra Pradesh,Nellore,13.4923257,79.202539,2015,50th week,Acute Diarrhoeal Disease,14,,0.9864755403,299.46,13.0,ANDHRA PRADESH,NELLORE,14.435255991933793,79.71998600409275,237.81626204358855,4572471.0,13485.086813194906,339.07612634172455,,
Andhra Pradesh,Nellore,13.4923257,79.202539,2015,51st week,Acute Diarrhoeal Disease,14,,0.9864755403,299.46,13.0,ANDHRA PRADESH,NELLORE,14.435255991933793,79.71998600409275,237.81626204358855,4572471.0,13485.086813194906,339.07612634172455,,
Andhra Pradesh,Nellore,13.4923257,79.202539,2016,21st week,Acute Diarrhoeal Disease,16,,0.002134173655,307.7366666,10.0,ANDHRA PRADESH,NELLORE,14.435255991933793,79.71998600409275,237.81626204358855,4572471.0,13485.086813194906,339.07612634172455,,
Andhra Pradesh,Prakasam,15.6589741,79.47164373,2009,25th week,Malaria,39,1.0,0.06323146104,313.26,5.0,ANDHRA PRADESH,PRAKASAM,15.611367895043786,79.50950385560486,198.00716668142744,2732866.0,13347.71,204.74418458297345,,
Andhra Pradesh,Prakasam,15.6589741,79.47164373,2009,26th week,Acute Diarrhoeal Disease,12,0.0,0.1312363003,314.75333340000003,,ANDHRA PRADESH,PRAKASAM,15.611367895043786,79.50950385560486,198.00716668142744,2732866.0,13347.71,204.74418458297345,,
Andhra Pradesh,Prakasam,15.6589741,79.47164373,2010,16th week,Acute Diarrhoeal Disease,26,,0.01063122106,315.796,6.0,ANDHRA PRADESH,PRAKASAM,15.611367895043786,79.50950385560486,198.00716668142744,2732866.0,13347.71,204.74418458297345,,
Andhra Pradesh,Prakasam,15.6589741,79.47164373,2010,19th week,Acute Diarrhoeal Disease,13,,0.01731948379,312.48,,ANDHRA PRADESH,PRAKASAM,15.611367895043786,79.50950385560486,198.00716668142744,2732866.0,13347.71,204.74418458297345,,
Andhra Pradesh,Prakasam,15.6589741,79.47164373,2010,26th week,Acute Diarrhoeal Disease,37,,0.1133148257,310.56,9.0,ANDHRA PRADESH,PRAKASAM,15.611367895043786,79.50950385560486,198.00716668142744,2732866.0,13347.71,204.74418458297345,,
Andhra Pradesh,Prakasam,15.6589741,79.47164373,2010,28th week,Acute Diarrhoeal Disease,44,,0.08708779789,303.8866666,12.0,ANDHRA PRADESH,PRAKASAM,15.611367895043786,79.50950385560486,198.00716668142744,2732866.0,13347.71,204.74418458297345,,
Andhra Pradesh,Prakasam,15.6589741,79.47164373,2010,29th week,Acute Diarrhoeal Disease,44,,0.08708779789,303.8866666,12.0,ANDHRA PRADESH,PRAKASAM,15.611367895043786,79.50950385560486,198.00716668142744,2732866.0,13347.71,204.74418458297345,,
Andhra Pradesh,Prakasam,15.6589741,79.47164373,2010,31st week,Acute Diarrhoeal Disease,30,1.0,0.617833668,,5.0,ANDHRA PRADESH,PRAKASAM,15.611367895043786,79.50950385560486,198.00716668142744,2732866.0,13347.71,204.74418458297345,,
